famid,year_long,interview_num,dateint,state_temp,age,sex,num_child_below_18,dep,race,mar_status,mar_status_reported,educ_cat,num_dep_away,emp_status,wkswkd_per_yr_cat,wkswkd_per_yr_unemp,hrswkd_per_wk_cat,hrswkd_per_wk_unemp,earn_per_yr_cat,earn_per_hr,inc_per_yr,fam_inc_per_yr,tax_inc,mtr,tp,fdexp,eoexp,stamps,fdstd,accstamps,accfdexp,acceoexp,stampssvdlm,stampsinc,stampsmths,stampssvdly,eoexp_unit_usestamps,eoexp_amount_usestamps,eoexp_unit_nostamps,eoexp_amount_nostamps,fdexp_nonzero_usestamps,fdexp_unit_usestamps,fdexp_amount_usestamps,fdexp_unit_nostamps,fdexp_amount_nostamps,stamps_amount,stamps_unit,nonhs_years,college_years,hs_cat,earn_per_yr_reported,int_mth,int_day,int_yr,emp_status_first,emp_status_wife,state_fips_temp,sippst,state_string,state_short,st,edu_yrs,has_hs,edu_yrs_missing,female,white,black,mardum,wg_psid,anwg,qwg,cpiah,cpiaway,cpi,cpi_norm,fdexp_amount,fdexp_unit,eoexp_amount,eoexp_unit,food_home_zel,fdcons,miss,fdcons_prev,fdcons_prev2,lnfdcons,lnfdcons_prev,lnfdcons_prev2,dlnfdcons,dlnfdcons_alt,test,d2lnfdcons,d2lnfdcons_alt,d2lnfdcons_alt2,lnfdstd,dlnfdstd,dlnfdstd_alt,d2lnfdstd,empl,unempl,f_unemp,unemploy,unemploy_original,spwork_available,spwork_yn_original,year_st,mth,mth_st,numdig_mth,zero,month,day_st,nndate_psid,start,calc_year,calc_month,calc_day,kids,year_short,cat,taxinc,tao,tao_sched,tti,iui1,min,max,tao_sipp,annwg,bpw,hq1w,hq2w,part,empcens,tenure,waitper,retro,wba_min,wba_max,pbpw,dur_min,dur_max,spwork_yn,nndate_sipp,wba,maxdur,elig,elig_min,elig_ch,iui1_gruber,state,repl4,sstax,mcaretax,ssmax,mcaremax,tao1,repl4a,state_fips_excluded_chetty,year,nndate,unemp_rate,state_abbrev,region,u0m1,u0c1,rwg,female_orig,repl4a_orig,rwgtax,dlnfdcons_ALT,wgt,reprate_u0c1,reprate_u0m1
21714,1980,,418,19,26,1,0,1,2,5,5,4,0,3,0,35,0,40,5000,3.55,5000,5680,5000,16,250,910,300,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Maryland,Maryland,MD,Maryland,12,,0,0,0,1,0,75.96154,3950,987.5,.8468293,.79923153,82.400002,.79307026,,,,,910,1449.9573,0,2240.7058,4274.5303,7.2792892,7.7145462,8.3604298,-.43525696,-.43525696,-.43525696,-.09161377,.2106266,-.09161377,6.1484685,0,0,0,0,1,0,1,1,1,0,80,4,4,1,0,4,18,800418,,80,4,18,0,80,1,,.16,,3950,41.145832,10,106,.1,3950,3950,987.5,987.5,1,0,0,,,,,,0,,0,19800418,,,1,,1,41.145832,19,.54166663,.061299998,.0145,22900,,.16,.093917407,0,1980,800418,7.168292,MD,5,.0850637017475346,-.0166044885517871,.092186332,0,.69560373,.071785502,-.43525696,1,-.0015594505,.0079889623
18486,1979,,2,19,25,1,2,4,2,1,1,5,0,3,0,48,0,40,2592,1.36,2592,2592,2592,0,0,2340,364,0,1134,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,6,,Maryland,Maryland,MD,Maryland,12,,0,0,0,1,1,153.82692,7999,1999.75,.80000001,.72814602,72.599998,.69874877,,,,,2340,3424.8997,0,2775.3003,,8.1388273,7.928514,,.21031332,.21031332,.21031332,,,-.093185425,7.0335064,.10987759,.10987759,.14113045,0,1,0,1,1,1,0,79,,.,1,0,0,,790315,790315,79,3,15,2,79,2,,0,,7999,89.322914,10,106,.1,7999,7999,1999.75,1999.75,1,0,0,,,,,,0,,0,19790316,,,1,,1,89.322914,19,.58067155,.0605,.0145,17700,,0,.016378142,0,1979,790315,6.6331768,MD,5,.0057785188531545,-.0941880610272559,.21188281,0,.61806446,.1990639,.21031332,1,-.0015426255,.0000946414
15344,1979,,2,19,24,1,1,3,2,1,1,3,0,3,0,51,0,50,8850,3.5,8850,17050,17050,22,1992,2340,624,0,1016,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Maryland,Maryland,MD,Maryland,10,,0,0,0,1,1,92.307693,4800,1200,.80000001,.72814602,72.599998,.69874877,,,,,2340,3781.9709,0,2428.7759,,8.2380009,7.7951427,,.44285822,.44285822,.44285822,,,-.56660748,6.9236288,.039142132,.039142132,.18027258,0,1,0,1,1,1,1,79,,.,1,0,0,,790315,790315,79,3,15,1,79,2,,.22,,10800,53,10,106,.1,4800,4800,1200,1200,1,0,0,,,,,,0,,0,19790316,,,1,,1,53,19,.57416666,.0605,.0145,17700,,.22,.19632155,0,1979,790315,6.6331768,MD,5,.0057785188531545,-.0941880610272559,.12714559,0,.79800785,.091481246,.44285822,1,-.018491145,.0011344478
17503,1978,,5,19,26,1,1,3,2,1,1,6,0,3,0,28,0,40,5075,4.5300002,5075,6907,5075,0,0,1040,120,0,977,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,14,,0,0,0,1,1,134.61539,7000,1750,.73073173,.65321803,65.199997,.62752646,,,,,1040,1606.9369,0,4094.1831,4934.8188,7.3820853,8.3173227,8.5040712,-.93523741,-.93523741,-.93523741,-.38278103,-.7484889,-.38278103,6.8844867,0,0,.18027258,0,1,0,1,1,0,0,78,,.,1,0,0,,780503,780503,78,5,3,1,78,2,,0,,13000,75.916664,10,89,.1,7000,7000,1750,1750,1,0,0,,,,,,0,,0,19780504,,,1,,1,75.916664,19,.56395233,.058499999,.0145,16500,,0,-.0026928408,0,1978,780503,5.8110743,MD,5,-.1886588703282825,-.2265064546730846,.20646533,0,.59899348,.19438711,-.93523741,1,.0006099458,.00050802832
12051,1978,,5,19,25,2,0,1,3,2,2,8,0,3,0,35,0,43,14200,9.6899996,14200,14660,14200,27,2261,1040,360,0,406,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,18,,0,1,0,0,0,161.25,8385,2096.25,.73073173,.65321803,65.199997,.62752646,,,,,1040,1974.3486,0,1223.5465,,7.5879936,7.109509,,.47848463,.47848463,.47848463,,,-.74224472,6.0063534,0,0,0,0,1,0,1,1,0,0,78,,.,1,0,0,,780503,780503,78,5,3,0,78,1,,.27000001,,8385,87.34375,10,89,.1,8385,8385,2096.25,2096.25,1,0,0,,,,,,0,,0,19780504,,,1,,1,87.34375,19,.54166669,.058499999,.0145,16500,,.27000001,.20496547,0,1978,780503,5.8110743,MD,5,-.1886588703282825,-.2265064546730846,.24731596,1,.80665177,.16607267,.47848463,1,-.046426002,-.038668554
11889,1978,,5,19,46,1,0,3,2,1,2,2,0,3,0,49,0,55,3185,1.1799999,3185,5494,3185,0,0,2080,0,0,1076,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,7,,0,0,0,1,1,57.692307,3000,750,.73073173,.65321803,65.199997,.62752646,,,,,2080,2846.4619,0,4766.021,3587.627,7.9538321,8.4692669,8.1852465,-.51543474,-.51543474,-.51543474,,-.79945517,,6.9810057,-.22833443,-.22833443,-1.1432319,0,1,0,1,1,0,0,78,,.,1,0,0,,780503,780503,78,5,3,0,78,2,,0,,3416,31.25,10,89,.1,3000,3000,750,750,1,0,0,,,,,,0,,0,19780504,,,1,,1,31.25,19,.54166669,.058499999,.0145,16500,,0,-.026363216,0,1978,780503,5.8110743,MD,5,-.1886588703282825,-.2265064546730846,.088485137,0,.5753231,.083308756,-.51543474,1,.0059714387,.0049736546
8998,1977,,6,19,27,1,0,1,1,2,2,6,0,3,0,51,0,40,8000,3.9100001,8000,8000,8000,21,909,1040,1040,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,14,,0,0,1,0,0,19.23077,1000.0001,250.00002,.65463412,.60038424,60.599998,.58325315,,,,,1040,3320.8977,0,4084.739,1046.8085,8.1079903,8.3150129,6.9535012,-.20702267,-.20702267,-.20702267,.88360929,-1.5685344,.88360929,6.1484685,0,0,.53739262,0,1,1,1,1,0,0,77,,.,1,0,0,,770517,770517,77,5,17,0,77,1,,.20999999,,1000,10.416667,10,89,.1,1000.0001,1000.0001,250.00002,250.00002,1,0,0,,,,,,0,,0,19770516,,,1,,1,10.416667,19,.54166669,.058499999,.0145,15300,,.20999999,.13880126,0,1977,770517,5.6910915,MD,5,-.1825108532477246,-.2473698422676385,.031733945,0,.74048758,.023213381,-.20702267,1,-.034335244,-.025332736
20500,1976,,2,19,39,1,4,6,1,1,,2,0,3,0,52,0,18,3000,3.25,3000,3000,3000,0,0,1800,520,0,1722,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,Maryland,Maryland,MD,Maryland,7,,0,0,1,0,1,96.153847,5000,1250,.61170733,.55523533,56.900002,.54764199,,,,,1800,3879.1235,0,9174.5039,,8.2633648,9.1241837,,-.86081886,-.86081886,-.86081886,,,,7.4512415,0,0,.05589962,0,1,0,1,1,1,0,76,,.,1,0,0,,760315,760315,76,3,15,4,76,2,,0,,5005,64.083328,10,89,.1,5000,5000,1250,1250,1,0,0,,,,,,0,,0,19760316,,,1,,1,64.083328,19,.66646659,.058499999,.0145,14100,,0,.10619114,0,1976,760315,6.1472955,MD,5,-.0310069484707567,-.1702596814282944,.16898742,0,.70787746,.15910167,-.86081886,1,-.018080069,-.003292663
23911,1971,,2,19,42,2,2,3,2,3,,3,0,2,0,40,0,32,3792,2.96,3792,11808,3792,,175,1820,0,0,1420,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,10,,0,1,0,1,0,105.80769,5502,1375.5,.40097561,.37848222,40.5,.3897979,,,,,1820,4538.9292,0,4408.271,4207.8945,8.4204464,8.3912382,8.344718,.029208183,.029208183,.029208183,-.07677269,-.01731205,-.07677269,7.2584124,-.042735577,-.042735577,-.021139622,0,1,0,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,2,71,3,,.16,,5502,63.3125,10,65,.1,5502,5502,1375.5,1375.5,1,0,0,,,,,,0,,0,19710316,,,1,,1,63.3125,19,.59837329,.048,.0145,7800,,.16,.15383552,0,1971,710315,5.3517871,MD,5,-.1257949444628768,-.3088413656614231,.26125357,1,.75552183,.20691283,.029208183,1,-.047510773,-.01935173
8721,1975,,1,19,24,1,0,1,2,2,,7,0,2,0,52,0,37,9950,5.2399998,9950,9950,9950,,1525,624,104,0,468,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,16,,0,0,0,1,0,73.07692,3799.9998,949.99994,.59609759,.51873201,53.799999,.51780558,,,,,624,1247.2974,0,1819.8108,,7.1287346,7.5064878,,-.37775326,-.37775326,-.37775326,,,-.36534977,6.1484685,0,0,0,0,1,0,1,1,0,0,75,,.,1,0,0,,750301,750301,75,3,1,0,75,1,,.23999999,,3800,39.583332,10,89,.1,3799.9998,3799.9998,949.99994,949.99994,1,0,0,,,,,,0,,0,19750300,,,1,,1,39.583332,19,.54166669,.058499999,.0145,13200,,.23999999,.17046863,0,1975,750301,6.5836301,MD,5,-.0207172130260078,-.1016856284979009,.1358307,0,.77215493,.095285237,-.37775326,1,-.01733421,-.0035316348
23671,1975,,2,19,51,1,0,2,1,1,,2,0,2,0,47,0,40,7200,3.8299999,7200,21599,18350,,2784,3120,180,0,755,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,7,,0,0,1,0,1,169.23077,8800,2200,.59609759,.51873201,53.799999,.51780558,,,,,3120,5581.0425,0,4550.8159,,8.6271305,8.4230614,,.20406914,.20406914,.20406914,,,,6.6267176,-.46002054,-.46002054,-.46002054,0,1,0,1,1,0,0,75,,.,1,0,0,,750315,750315,75,3,15,0,75,2,,.25,,21800,89,10,89,.1,8800,8800,2200,2200,1,0,0,,,,,,0,,0,19750316,,,1,,1,89,19,.52590907,.058499999,.0145,13200,,.25,.15884744,0,1975,750315,6.5836301,MD,5,-.0207172130260078,-.1016856284979009,.31455535,0,.76053375,.21751504,.20406914,1,-.016152501,-.0032908763
23453,1975,,1,19,32,1,1,3,1,1,,3,0,2,0,52,0,40,13000,6.0999999,13060,13360,13360,,1621,1430,15,0,977,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,10,,0,0,1,0,1,248.07692,12900,3225,.59609759,.51873201,53.799999,.51780558,,,,,1430,2427.8528,0,3786.856,,7.7947626,8.2392912,,-.44452858,-.44452858,-.44452858,,,,6.8844867,0,0,0,0,1,0,1,1,0,0,75,,.,1,0,0,,750301,750301,75,3,1,1,75,2,,.22,,13095,89,10,89,.1,12900,12900,3225,3225,1,0,0,,,,,,0,,0,19750300,,,1,,1,89,19,.3587597,.058499999,.0145,13200,,.22,-.10444488,0,1975,750301,6.5836301,MD,5,-.0207172130260078,-.1016856284979009,.46110952,0,.49724144,.33269051,-.44452858,1,.010620544,.0021638069
22683,1975,,2,19,30,1,0,2,2,1,,4,0,2,0,50,0,40,9620,4.8099999,9620,10984,10984,,1343,1820,520,0,801,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,MD,Maryland,12,,0,0,0,1,1,173.07692,9000,2250,.59609759,.51873201,53.799999,.51780558,,,,,1820,4055.6357,0,2840.1421,,8.3078623,7.9516091,,.35625315,.35625315,.35625315,,,,6.6858611,-.048730373,-.048730373,,0,1,,1,1,0,0,75,,.,1,0,0,,750315,750315,75,3,15,0,75,2,,.19,,11000,89,10,89,.1,9000,9000,2250,2250,1,0,0,,,,,,0,,0,19750316,,,1,,1,89,19,.5142222,.058499999,.0145,13200,,.19,.082574822,0,1975,750315,6.5836301,MD,5,-.0207172130260078,-.1016856284979009,.32170433,0,.68426114,.24176079,.35625315,1,-.008396673,-.0017107201
85,1976,,2,19,29,1,3,4,2,1,,6,0,3,0,46,0,70,7000,2.1700001,7000,15300,15300,22,1677,2600,156,1980,1383,0,0,0,165,5,0,0,,,,,,,,,,,,,,,,,,,,6,,Maryland,Maryland,MD,Maryland,14,,0,0,0,1,1,173.07692,9000,2250,.61170733,.55523533,56.900002,.54764199,,,,,2600,4531.3604,0,3118.2434,3385.8276,8.4187775,8.0450249,8.1273537,.37375259,.37375259,.37375259,-.06274128,.45608139,-.06274128,7.2320104,.26128006,.26128006,.26128006,0,1,0,1,1,1,0,76,,.,1,0,0,,760315,760315,76,3,15,3,76,2,,.22,,15300,89,10,89,.1,9000,9000,2250,2250,1,0,0,,,,,,0,,0,19760316,,,1,,1,89,19,.5142222,.058499999,.0145,14100,,.22,.11102638,0,1976,760315,6.1472955,MD,5,-.0310069484707567,-.1702596814282944,.30417737,0,.71271271,.21946397,.37375259,1,-.018903317,-.0034425894
22060,1984,,328,19,23,2,0,1,2,2,2,4,0,3,0,24,0,18,1000,2.3399999,1000,1943,1000,0,0,18,0,912,406,0,0,0,76,,6,456,,,,,,,,,,,,,,,,,,,,0,,Maryland,Maryland,MD,Maryland,12,,0,1,0,1,0,28.846153,1500,375,1,1,103.9,1,,,,,930,930,0,2249.0195,,6.8351846,7.7182498,,-.88306522,-.88306522,-.88306522,,,,6.0063534,0,0,0,0,1,0,1,1,1,0,84,3,3,1,0,3,28,840328,,84,3,28,0,84,1,,0,,1500,25,25,165,.1,1500,1500,375,375,1,0,0,0,0,25,165,0,26,26,0,19840328,25,26,1,,1,25,19,.86666667,.067000002,.0145,35700,,0,.32721692,0,1984,840328,4.6840396,MD,5,.0013083281549129,-.4421110078992883,.02776338,1,.92890322,.025903234,-.88306522,1,-.14466621,.0004281071
21502,1984,,322,19,27,1,0,1,2,2,2,5,0,3,0,50,0,36,2200,2.47,4700,4750,4700,13,160,2080,240,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Maryland,Maryland,MD,Maryland,12,,0,0,0,1,0,67.307693,3500,875,1,1,103.9,1,,,,,2080,2320,0,1858.9926,1625.0104,7.7493224,7.5277901,7.3932695,.22153234,.22153234,.22153234,-.025048733,.087011814,-.025048733,6.1484685,0,0,0,0,1,0,1,1,1,0,84,3,3,1,0,3,22,840322,,84,3,22,0,84,1,,.13,,3500,36.458332,25,165,.1,3500,3500,875,875,1,0,0,0,0,25,165,0,26,26,0,19840322,36.458332,26,1,,1,36.458332,19,.54166663,.067000002,.0145,35700,,.13,.072867371,0,1984,840322,4.6840396,MD,5,.0013083281549129,-.4421110078992883,.064781226,0,.67455369,.052019324,.22153234,1,-.032215469,.000095334435
4650,1983,,312,20,51,2,0,1,1,4,4,5,0,3,0,33,0,40,9000,6.8200002,9000,16270,11020,19,1237,312,312,900,393,0,0,0,75,,2,150,,,,,,,,,,,,,,,,,,,,0,,Massachusetts,Massachusetts,MA,Massachusetts,12,,0,1,1,0,0,192.30769,10000,2500,.96975613,.95869356,99.599998,.95861405,,,,,1212,1575.2417,0,1922.8661,2009.2108,7.362164,7.5615721,7.6054974,-.19940805,-.19940805,-.19940805,-.15774632,-.15548277,-.15774632,5.9738097,-.78079414,-.78079414,-.78079414,0,1,1,1,1,1,0,83,3,3,1,0,3,12,830312,,83,3,12,0,83,1,,.19,,12038,96.153847,14,172,.1,10000,10000,2500,2500,1,0,0,,,14,172,,0,,0,19830312,96.153847,,1,,1,96.153847,20,.5,.067000002,.0145,32400,,.19,-.056598864,0,1983,830312,4.8053889,MA,1,.0258078789833194,-.4165339249763695,.19308002,1,.54508746,.14345846,-.19940805,1,.023575347,-.0014606967
1225,1983,,312,20,25,1,2,5,1,1,1,4,1,3,0,16,0,48,4454,5.6599998,4454,8732,5754,0,-500,420,0,2148,1134,0,0,0,179,,6,987,,,,,,,,,,,,,,,,,,,,6,,Massachusetts,Massachusetts,MA,Massachusetts,12,,0,0,1,0,1,250,13000,3250,.96975613,.95869356,99.599998,.95861405,,,,,2568,2648.0884,0,4353.0122,2224.5337,7.8815932,8.378623,7.7073026,-.49702978,-.49702978,-.49702978,.45663881,-1.1683502,.45663881,7.0335064,0,0,.22349644,0,1,0,1,1,1,0,83,3,3,1,0,3,12,830312,,83,3,12,2,83,2,,0,,13000,137,14,172,.1,13000,13000,3250,3250,1,0,0,,,14,184,,0,,0,19830312,137,,1,,1,137,20,.54799998,.067000002,.0145,32400,,0,-.014333688,0,1983,830312,4.8053889,MA,1,.0258078789833194,-.4165339249763695,.25100401,0,.58735263,.23418674,-.49702978,1,.0059704673,-.00036992208
16350,1983,,408,20,30,1,0,1,1,4,4,5,0,3,0,40,0,40,20000,12.5,20000,23482,20030,31,3451,780,780,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Massachusetts,Massachusetts,MA,Massachusetts,12,,0,0,1,0,0,423.07693,22000,5500,.96975613,.95869356,99.599998,.95861405,,,,,780,1617.9331,0,2473.7029,2322.2036,7.3889046,7.8134713,7.7502718,-.42456675,-.42456675,-.42456675,-.34782028,-.48776627,-.34782028,6.1484685,-.53739262,-.53739262,-.53739262,0,1,0,1,1,1,0,83,4,4,1,0,4,8,830408,,83,4,8,0,83,1,,.31,,26043,172,14,172,.1,22000,22000,5500,5500,1,0,0,,,14,172,,0,,0,19830408,172,,1,,1,172,20,.40654543,.067000002,.0145,32400,,.31,-.1514193,0,1983,830408,4.8053889,MA,1,.0258078789833194,-.4165339249763695,.42477602,0,.45026702,.26463547,-.42456675,1,.063071273,-.0039078109
3956,1984,,322,20,59,1,0,2,1,1,1,5,0,3,0,47,0,35,4000,5.21,10857,22000,22000,19,2123,2600,780,0,669,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,5,,Massachusetts,Massachusetts,MA,Massachusetts,12,,0,0,1,0,1,23.076923,1200,300,1,1,103.9,1,,,,,2600,3380,0,3223.4912,4069.8953,8.1256313,8.0782204,8.3113728,.047410965,.047410965,.047410965,-.20619869,.28056335,-.20619869,6.505784,0,0,0,0,1,0,1,1,1,0,84,3,3,1,0,3,22,840322,,84,3,22,0,84,2,,.19,,24200,14,14,185,.1,1200,1200,300,300,1,0,0,1,0,14,185,.36000001,9,30,0,19840322,14,30,1,,1,14,20,.60666668,.067000002,.0145,35700,,.19,.05968646,0,1984,840322,4.0910797,MA,1,.0013083281549129,-.5774629829032618,.022210704,0,.66137278,.016502554,.047410965,1,-.034466721,.000078089477
5040,1985,,503,20,43,1,3,5,1,1,1,7,0,3,0,50,0,60,69686,23.23,69686,77992,77992,38,14390,8580,3120,0,1605,0,0,0,0,,0,0,,,,,,,,,,,,0,4,1,,,,,,1,25,Massachusetts,Massachusetts,MA,Massachusetts,16,1,0,0,1,0,1,1036.7885,53913,13478.25,1.0146341,1.0413064,107.6,1.0356112,,,,,8580,11452.486,0,11180,14776.913,9.3459625,9.3218813,9.6008215,.02408123,.02408123,.02408123,-.19342995,.30302143,-.19342995,7.3808789,.018233776,.018233776,.045885563,0,1,0,1,1,1,1,85,5,5,1,0,5,3,850503,,85,5,3,3,85,2,,.38,,58003,214,14,196,.1,53913,53913,13478.25,13478.25,1,0,0,1,0,14,214,.36000001,9,30,0,19850504,214,30,1,,1,214,20,.20640662,.07,.0145,37800,,.38,-.39527968,0,1985,850503,3.9834418,MA,1,-.010428790103111,-.6041256794468608,.96355802,0,.20640662,.59740603,.02408123,1,.2387986,.0041222889
5689,1985,,427,20,27,2,1,2,1,5,5,7,0,3,0,22,0,40,6000,6.8200002,6000,11991,6000,11,-313,3120,120,0,595,0,0,0,0,,7,700,,,,,,,,,,,,0,4,1,,,,,,0,25,Massachusetts,Massachusetts,MA,Massachusetts,16,1,0,1,1,0,0,19.23077,1000.0001,250.00002,1.0146341,1.0413064,107.6,1.0356112,,,,,3120,3190.24,0,1908,,8.0678511,7.5538111,,.51403999,.51403999,.51403999,.10056639,,.10056639,6.3885612,0,0,0,0,1,0,1,1,1,0,85,4,4,1,0,4,27,850427,,85,4,27,1,85,3,,.11,,1150,20,14,196,.1,1000.0001,1000.0001,250.00002,250.00002,1,0,0,1,0,14,202,.36000001,9,30,0,19850428,20,18,1,,1,20,20,1.04,.07,.0145,37800,,.11,.66660637,0,1985,850427,3.9834418,MA,1,-.010428790103111,-.6041256794468608,.017872464,1,1.2682927,.014655421,.51403999,1,-.40271401,-.0069518979
16848,1985,,611,20,53,2,0,2,1,4,4,4,0,3,0,50,0,40,14300,7.1500001,14300,38420,14400,15,664,5200,1300,0,1388,0,0,0,0,,0,0,,,,,,,,,,,,0,0,1,,,,,,0,25,Massachusetts,Massachusetts,MA,Massachusetts,12,1,0,1,1,0,0,86.53846,4500,1125,1.0146341,1.0413064,107.6,1.0356112,,,,,5200,6373.4316,0,4160,4030.9109,8.7598934,8.3332701,8.3017473,.42662334,.42662334,.42662334,-.29067802,.39510059,-.29067802,7.2356191,.28098011,.28098011,-.2838726,0,1,1,1,1,1,0,85,6,6,1,0,6,11,850611,,85,6,11,0,85,1,,.15000001,,4500,43.26923,14,196,.1,4500,4500,1125,1125,1,0,0,1,0,14,196,.36000001,9,30,0,19850612,43.26923,30,1,,1,43.26923,20,.5,.07,.0145,37800,,.15000001,.039339341,0,1985,850611,3.9834418,MA,1,-.010428790103111,-.6041256794468608,.080426082,1,.64102566,.062732339,.42662334,1,-.023765907,-.00041026174
11344,1985,,516,20,57,1,0,2,1,1,1,3,0,3,0,42,0,40,12000,7.0799999,12000,27240,21000,18,2119,2600,50,0,983,0,0,0,0,,0,0,,,,,,,,,,,,10,0,3,,,,,,1,25,Massachusetts,Massachusetts,MA,Massachusetts,10,0,0,0,1,0,1,92.307693,4800,1200,1.0146341,1.0413064,107.6,1.0356112,,,,,2600,2610.5166,0,2660,2591.3455,7.8673034,7.8860812,7.8599324,-.018777847,-.018777847,-.018777847,.097038746,-.044926643,.097038746,6.8906093,0,0,0,0,1,0,1,1,1,1,85,5,5,1,0,5,16,850516,,85,5,16,0,85,2,,.18000001,,14960,46.153847,14,196,.1,4800,4800,1200,1200,1,0,0,1,0,14,196,.36000001,9,30,0,19850516,46.153847,30,1,,1,46.153847,20,.5,.07,.0145,37800,,.18000001,.064980365,0,1985,850516,3.9834418,MA,1,-.010428790103111,-.6041256794468608,.085787818,0,.66666669,.064340867,-.018777847,1,-.039256308,-.00067766657
1225,1985,,412,20,27,1,4,6,1,1,1,3,0,3,41,0,57,0,6513,2.1700001,6773,10373,6773,0,-403,1560,0,2892,1418,0,0,0,241,,6,1446,,,,,,,,,,,,0,0,2,,,,,,6,25,Massachusetts,Massachusetts,MA,Massachusetts,10,1,0,0,1,0,1,192.30769,10000,2500,1.0146341,1.0413064,107.6,1.0356112,,,,,4452,4387.7886,0,3512,2648.0884,8.3865805,8.1639414,7.8815932,.22263908,.22263908,.22263908,.12947607,-.059709072,.12947607,7.2570028,0,0,.023005486,0,1,0,1,1,1,0,85,4,4,1,0,4,12,850412,,85,4,12,4,85,2,,0,,10000,120.15385,14,196,.1,10000,10000,2500,2500,1,0,0,1,0,14,220,.36000001,9,30,0,19850412,120.15385,30,1,,1,120.15385,20,.62480003,.07,.0145,37800,,0,.070141651,0,1985,850412,3.9834418,MA,1,-.010428790103111,-.6041256794468608,.17872463,0,.67182797,.1662139,.22263908,1,-.042374372,-.00073149253
4650,1986,,303,20,54,2,0,1,1,4,4,5,0,3,0,45,0,37,10000,6.0100002,10000,11186,11080,16,1060,1300,780,0,393,0,0,0,0,,0,0,,,,,,,,,,,,0,0,1,,,,,,0,25,Massachusetts,Massachusetts,MA,Massachusetts,12,1,0,1,1,0,0,173.07692,9000,2250,1.0351219,1.0816523,109.6,1.0548605,,,,,1300,1977.0096,0,2279.9954,1716,7.5893407,7.7319288,7.447751,-.14258814,-.14258814,-.14258814,.091080666,-.42676592,.091080666,5.9738097,0,0,0,0,1,0,1,1,1,0,86,3,3,1,0,3,3,860303,,86,3,3,0,86,1,,.16,,10080,86.53846,14,207,.1,9000,9000,2250,2250,1,0,0,1,0,14,207,.36000001,9,30,0,19860304,86.53846,30,1,,1,86.53846,20,.5,.070500001,.0145,39600,,.16,.048086263,0,1986,860303,3.354701,MA,1,-.1158431690125319,-.7759092480534489,.1579169,1,.64977258,.12151705,-.14258814,1,-.037310578,-.0055704652
5043,1986,,323,20,29,1,1,3,1,1,1,6,0,3,0,10,0,30,4000,13.33,4000,30565,24505,25,3967,2600,0,0,977,0,0,0,0,,0,0,,,,,,,,,,,,0,2,1,,,,,,1,25,Massachusetts,Massachusetts,MA,Massachusetts,14,1,0,0,1,0,1,378.69232,19692,4923,1.0351219,1.0816523,109.6,1.0548605,,,,,2600,2511.7815,0,3561.2454,3120,7.8287477,8.177866,8.0455885,-.34911823,-.34911823,-.34911823,.057943344,-.48139572,.057943344,6.8844867,0,0,0,0,1,0,1,1,1,1,86,3,3,1,0,3,23,860323,,86,3,23,1,86,2,,.25,,36493,195.34616,14,207,.1,19692,19692,4923,4923,1,0,0,1,0,14,213,.36000001,9,30,0,19860324,195.34616,30,1,,1,195.34616,20,.51584399,.070500001,.0145,39600,,.25,-.032322071,0,1986,860323,3.354701,MA,1,-.1158431690125319,-.7759092480534489,.3455222,0,.56936425,.23478232,-.34911823,1,.025078993,.0037442911
